Furigana,[先生|せん|せい]も[連休|れん|きゅう]をエンジョイしたかったが、どっかの[６|ろく][人組|にん|ぐみ]の[補習|ほ|しゅう]やら[準備|じゅん|び]やらで[連休|れん|きゅう][無|な]かったぞ！
Parsed Index,[先生|せんせい]　[連休|れんきゅう]　[人|にん]　[組|くみ]　[補習|ほしゅう]　[準備|じゅんび]　[連休|れんきゅう]　[無い|な]
Errors,くみ【組】
Correction,[先生|せん|せい]も[連休|れん|きゅう]をエンジョイしたかったが、どっかの[６|ろく][人組|にん|ぐみ]の[補習|ほ|しゅう]やら[準備|じゅん|び]やらで[連休|れん|きゅう][無|な]かったぞ！
Checked?,N
,
ID,75935
User,KK_kaku_
Sentence,仙台へ行ってとんぼ返りで戻ってきました。
Index,へ 行く[01]{行って} とんぼ返り[02]~ で(#2028980) 戻って来る{戻ってきました}
Furigana,[仙台|せん|だい]へ[行|い]ってとんぼ[返|がえ]りで[戻|もど]ってきました。
Parsed Index,[行く|い]　[とんぼ返り|とんぼがえ]　[戻って来る|もどってく]
Errors,もどってく【戻って来る】
Correction,[仙台|せん|だい]へ[行|い]ってとんぼ[返|がえ]りで[戻|もど]ってきました。
Checked?,N
,
ID,75948
User,
Sentence,盛大な溜息をつきながら、テーブルの上にどさどさとパンを置き、椅子にどっかりと腰掛ける。
Index,盛大{盛大な}~ ため息をつく{溜息をつき} 乍ら[01]{ながら} テーブル の 上(うえ)[03] に どさどさ[01]{どさどさと}~ パン(#1103090)[01] を 置く{置き} 椅子(いす)[01] に どっかり{どっかりと}~ 腰掛ける
Furigana,[盛大|せい|だい]な[溜息|ため|いき]をつきながら、テーブルの[上|じょう]にどさどさとパンを[置|お]き、[椅子|い|す]にどっかりと[腰掛|こし|か]ける。
Parsed Index,[盛大|せいだい]　[ため息をつく|ためいき]　[上|うえ]　[置く|お]　[椅子|いす]　[腰掛ける|こしか]
Errors,うえ【上】
Correction,[盛大|せい|だい]な[溜息|ため|いき]をつきながら、テーブルの[上|じょう]にどさどさとパンを[置|お]き、[椅子|い|す]にどっかりと[腰掛|こし|か]ける。
Checked?,N
,
ID,75953
User,
Sentence,清水の舞台から飛び降りたつもりで脱サラした。
Index,清水の舞台から飛び降りる{清水の舞台から飛び降りた} 積もり[02]{つもり} で(#2028980) 脱サラ~ 為る(する){した}
Furigana,[清水|し|みず]の[舞台|ぶ|たい]から[飛|と]び[降|お]りたつもりで[脱|だつ]サラした。
Parsed Index,[清水の舞台から飛び降りる|きよみずのぶたいからとびお]　[脱サラ|だつ]
Errors,きよみずのぶたいからとびお【清水の舞台から飛び降りる】
Correction,[清水|し|みず]の[舞台|ぶ|たい]から[飛|と]び[降|お]りたつもりで[脱|だつ]サラした。
Checked?,N
,
ID,75961
User,
Sentence,政府が今国会への改正案提出の見送り方針を固めたことを歓迎する一方、小泉首相が提出断念を明言していない点を警戒する声も上がった。
Index,政府 が 今(いま) 国会 へ の[01]{の} 改正案 提出 の 見送り[02] 方針 を 固める{固めた} 事(こと){こと} を[01] 歓迎 為る(する){する} 一方(いっぽう)[01] 首相 が 提出 断念 を 明言 為る(する){していない} 点(てん) を[01] 警戒[01] 為る(する){する} 声 も 上がる[18]{上がった}~
Furigana,[政府|せい|ふ]が[今|こん][国会|こっ|かい]への[改正|かい|せい][案|あん][提出|てい|しゅつ]の[見送|み|おく]り[方針|ほう|しん]を[固|かた]めたことを[歓迎|かん|げい]する[一方|いっ|ぽう]、[小泉|こ|いずみ][首相|しゅ|しょう]が[提出|てい|しゅつ][断念|だん|ねん]を[明言|めい|げん]していない[点|てん]を[警戒|けい|かい]する[声|こえ]も[上|あ]がった。
Parsed Index,[政府|せいふ]　[今|いま]　[国会|こっかい]　[改正案|かいせいあん]　[提出|ていしゅつ]　[見送り|みおく]　[方針|ほうしん]　[固める|かた]　[歓迎|かんげい]　[一方|いっぽう]　[首相|しゅしょう]　[提出|ていしゅつ]　[断念|だんねん]　[明言|めいげん]　[点|てん]　[警戒|けいかい]　[声|こえ]　[上がる|あ]
Errors,いま【今】
Correction,[政府|せい|ふ]が[今|こん][国会|こっ|かい]への[改正|かい|せい][案|あん][提出|てい|しゅつ]の[見送|み|おく]り[方針|ほう|しん]を[固|かた]めたことを[歓迎|かん|げい]する[一方|いっ|ぽう]、[小泉|こ|いずみ][首相|しゅ|しょう]が[提出|てい|しゅつ][断念|だん|ねん]を[明言|めい|げん]していない[点|てん]を[警戒|けい|かい]する[声|こえ]も[上|あ]がった。
Checked?,N
,
ID,75966
User,
Sentence,世界的に過大に評価された中国書といえば、『孫子』ですかね。
Index,世界的{世界的に} 過大{過大に}~ 評価 為れる{された} 中国[01] 書(しょ)[01]~ と言えば[02]{といえば} 孫子(そんし)[02]~ です かね~
Furigana,[世界|せ|かい][的|てき]に[過大|か|だい]に[評価|ひょう|か]された[中国|ちゅう|ごく][書|しょ]といえば、『[孫子|まご|こ]』ですかね。
Parsed Index,[世界的|せかいてき]　[過大|かだい]　[評価|ひょうか]　[中国|ちゅうごく]　[書|しょ]　[孫子|そんし]
Errors,そんし【孫子】
Correction,[世界|せ|かい][的|てき]に[過大|か|だい]に[評価|ひょう|か]された[中国|ちゅう|ごく][書|しょ]といえば、『[孫子|まご|こ]』ですかね。
Checked?,N
,
ID,75968
User,
Sentence,世界からは【麻疹輸出国】と嫌味とも本音ともとれることをいわれている始末。
Index,世界 から は 麻疹 輸出国~ と 嫌味~ と も 本音~ と も 取る{とれる} 事(こと){こと} を 言う{いわれている} 始末[03]~
Furigana,[世界|せ|かい]からは【[麻疹|ま|しん][輸出|ゆ|しゅつ][国|こく]】と[嫌味|いや|み]とも[本音|ほん|ね]ともとれることをいわれている[始末|し|まつ]。
Parsed Index,[世界|せかい]　[麻疹|はしか]　[輸出国|ゆしゅつこく]　[嫌味|いやみ]　[本音|ほんね]　[始末|しまつ]
Errors,はしか【麻疹】
Correction,[世界|せ|かい]からは【[麻疹|ま|しん][輸出|ゆ|しゅつ][国|こく]】と[嫌味|いや|み]とも[本音|ほん|ね]ともとれることをいわれている[始末|し|まつ]。
Checked?,N
,
ID,75983
User,
Sentence,薪が足りず、はやくも火勢が衰えはじめた暖炉。
Index,薪[02] が 足りる[01]{足りず} 早くも{はやくも} 火勢~ が 衰え 始める[03]{はじめた} 暖炉
Furigana,[薪|たきぎ]が[足|た]りず、はやくも[火勢|か|せい]が[衰|おとろ]えはじめた[暖炉|だん|ろ]。
Parsed Index,[薪|まき]　[足りる|た]　[火勢|かせい]　[衰え|おとろ]　[暖炉|だんろ]
Errors,まき【薪】
Correction,[薪|たきぎ]が[足|た]りず、はやくも[火勢|か|せい]が[衰|おとろ]えはじめた[暖炉|だん|ろ]。
Checked?,N
,
ID,75984
User,
Sentence,神様の名前はやっぱりＮＧだと思うよ～。もう名づけた時点で名前負けなわけじゃん。
Index,神様 の[01]{の} 名前[01] は 矢っ張り{やっぱり} ＮＧ[01]~ だ と 思う よ{よ〜} もう 名付ける{名づけた} 時点~ で(#2028980) 名前負け~ だ{な} 訳(わけ){わけ} じゃん(#2135280)
Furigana,[神様|かみ|さま]の[名前|な|まえ]はやっぱり[ＮＧ|えぬじー]だと[思|おも]うよ[～。|]もう[名|な]づけた[時点|じ|てん]で[名前負|な|まえ|ま]けなわけじゃん。
Parsed Index,[神様|かみさま]　[名前|なまえ]　[ＮＧ|エヌ・ジー]　[思う|おも]　[名付ける|なづ]　[時点|じてん]　[名前負け|なまえま]
Errors,エヌ・ジー【ＮＧ】；empty-furigana
Correction,[神様|かみ|さま]の[名前|な|まえ]はやっぱり[ＮＧ|えぬじー]だと[思|おも]うよ[～。|]もう[名|な]づけた[時点|じ|てん]で[名前負|な|まえ|ま]けなわけじゃん。
Checked?,N
,
ID,75990
User,
Sentence,新聞紙を広げて亡子に覆いかぶせた。
Index,新聞紙 を 広げる{広げて} 亡子~ に 覆い被せる{覆いかぶせた}~
Furigana,[新聞紙|しん|ぶん|し]を[広|ひろ]げて[亡|ほろび][子|こ]に[覆|おお]いかぶせた。
Parsed Index,[新聞紙|しんぶんし]　[広げる|ひろ]　[亡子|ぼうし]　[覆い被せる|おおいかぶ]
Errors,ぼうし【亡子】
Correction,[新聞紙|しん|ぶん|し]を[広|ひろ]げて[亡|ほろび][子|こ]に[覆|おお]いかぶせた。
Checked?,N
,
ID,75992
User,
Sentence,新聞に「重版出来」と広告した。
Index,新聞 に 重版~ 出来(しゅったい)~ と 広告 為る(する){した}
Furigana,[新聞|しん|ぶん]に「[重版|じゅう|はん][出来|で|き]」と[広告|こう|こく]した。
Parsed Index,[新聞|しんぶん]　[重版|じゅうはん]　[出来|しゅったい]　[広告|こうこく]
Errors,しゅったい【出来】
Correction,[新聞|しん|ぶん]に「[重版|じゅう|はん][出来|で|き]」と[広告|こう|こく]した。
Checked?,N
,
ID,75994
User,
Sentence,審判の方をちらりと睨むが、審判は涼しい顔して鼻クソをほじっていやがった。「ちくしょう、八百長かよ・・・」
Index,審判[03] の[01]{の} 方(かた)[01] を ちらり{ちらりと} 睨む が 審判[03] は 涼しい 顔(かお) 為る(する){して} 鼻クソ を 穿る[01]{ほじってい}~ やがる{やがった} 畜生[04]{ちくしょう} 八百長(やおちょう) か よ
Furigana,[審判|しん|ぱん]の[方|ほう]をちらりと[睨|にら]むが、[審判|しん|ぱん]は[涼|すず]しい[顔|かお]して[鼻|はな]クソをほじっていやがった。「ちくしょう、[八百長|や|お|ちょう]かよ・・・」
Parsed Index,[審判|しんぱん]　[方|かた]　[睨む|にら]　[審判|しんぱん]　[涼しい|すず]　[顔|かお]　[鼻クソ|はな]　[八百長|やおちょう]
Errors,かた【方】
Correction,[審判|しん|ぱん]の[方|ほう]をちらりと[睨|にら]むが、[審判|しん|ぱん]は[涼|すず]しい[顔|かお]して[鼻|はな]クソをほじっていやがった。「ちくしょう、[八百長|や|お|ちょう]かよ・・・」
Checked?,N
,
ID,75996
User,
Sentence,信じていたかどうかはともかく、超常的な話題に拒絶反応があるということはないようだ。
Index,信じる{信じていた} かどうか は 兎も角[01]{ともかく} 超常的{超常的な}~ 話題 に 拒絶反応[02]~ が[01] 有る{ある} と言うことはない{ということはない} 様だ{ようだ}
Furigana,[信|しん]じていたかどうかはともかく、[超|ちょう][常|つね][的|てき]な[話題|わ|だい]に[拒絶|きょ|ぜつ][反応|はん|のう]があるということはないようだ。
Parsed Index,[信じる|しん]　[超常的|ちょうじょうてき]　[話題|わだい]　[拒絶反応|きょぜつはんのう]
Errors,ちょうじょうてき【超常的】
Correction,[信|しん]じていたかどうかはともかく、[超|ちょう][常|つね][的|てき]な[話題|わ|だい]に[拒絶|きょ|ぜつ][反応|はん|のう]があるということはないようだ。
Checked?,N
,
ID,75998
User,
Sentence,食堂はロビーの真隣だが・・・てゆーか、恵子の場所から、あと３歩しかないぞ？
Index,食堂(しょくどう) は ロビー の[01]{の} 真隣~ だ が っつーか{てゆーか} の[01]{の} 場所 から 後(あと){あと} 歩(ほ)[02] しか無い{しかない} ぞ
Furigana,[食堂|しょく|どう]はロビーの[真|しん][隣|となり]だが・・・てゆーか、[恵子|え|こ]の[場所|ば|しょ]から、あと[３|][歩|ほ]しかないぞ？
Parsed Index,[食堂|しょくどう]　[真隣|まとなり]　[場所|ばしょ]　[歩|ほ]
Errors,まとなり【真隣】；empty-furigana
Correction,[食堂|しょく|どう]はロビーの[真|しん][隣|となり]だが・・・てゆーか、[恵子|え|こ]の[場所|ば|しょ]から、あと[３|][歩|ほ]しかないぞ？
Checked?,N
,
ID,75999
User,
Sentence,職業に貴賎をつけちゃいけないよ～。
Index,職業 に 貴賎~ を[01] 付ける{つけちゃ} 行けない[02]{いけない} よ{よ〜}
Furigana,[職業|しょく|ぎょう]に[貴賎|き|せん]をつけちゃいけないよ[～。|]
Parsed Index,[職業|しょくぎょう]　[貴賎|きせん]
Errors,empty-furigana
Correction,[職業|しょく|ぎょう]に[貴賎|き|せん]をつけちゃいけないよ[～。|]
Checked?,N
,
ID,76002
User,
Sentence,場所の確認：見合いの場所を本人か付き添い人が下見をしておきましょう。
Index,場所 の[01]{の} 確認 見合い の[01]{の} 場所 を 本人 か 付き添い人~ が 下見[01]~ を 為る(する){して} 置く[09]{おきましょう}
Furigana,[場所|ば|しょ]の[確認|かく|にん]：[見合|み|あ]いの[場所|ば|しょ]を[本人|ほん|にん]か[付|つ]き[添|そ]い[人|じん]が[下見|した|み]をしておきましょう。
Parsed Index,[場所|ばしょ]　[確認|かくにん]　[見合い|みあ]　[場所|ばしょ]　[本人|ほんにん]　[付き添い人|つきそいにん]　[下見|したみ]
Errors,つきそいにん【付き添い人】
Correction,[場所|ば|しょ]の[確認|かく|にん]：[見合|み|あ]いの[場所|ば|しょ]を[本人|ほん|にん]か[付|つ]き[添|そ]い[人|じん]が[下見|した|み]をしておきましょう。
Checked?,N
,
ID,76005
User,
Sentence,照明はツマミ一つで光量を変えられるようになっていて好きな明るさを演出出来るようになっている。
Index,照明 は 摘み[01]{ツマミ} 一つ[01] で(#2028980) 光量~ を 変える{変えられる} 様になる{ようになっていて} 好き(すき){好きな} 明るい[01]{明る} さ[01] を[01] 演出[02] 出来る 様になる{ようになっている}
Furigana,[照明|しょう|めい]はツマミ[一|ひと]つで[光量|ひかり|りょう]を[変|か]えられるようになっていて[好|す]きな[明|あか]るさを[演出|えん|しゅつ][出来|で|き]るようになっている。
Parsed Index,[照明|しょうめい]　[一つ|ひと]　[光量|こうりょう]　[変える|か]　[好き|す]　[明るい|あか]　[演出|えんしゅつ]　[出来る|でき]
Errors,こうりょう【光量】
Correction,[照明|しょう|めい]はツマミ[一|ひと]つで[光量|ひかり|りょう]を[変|か]えられるようになっていて[好|す]きな[明|あか]るさを[演出|えん|しゅつ][出来|で|き]るようになっている。
Checked?,N
,
ID,76007
User,
Sentence,昭和天皇が靖国神社で７５年までに戦後計８回参拝した。
Index,が 靖国神社~ で(#2028980) 年(ねん) 迄に{までに}~ 戦後~ 計[03]~ 回 参拝 為る(する){した}
Furigana,[昭和|しょう|わ][天皇|てん|のう]が[靖国神社|やす|くに|じん|じゃ]で[７|][５|][年|ねん]までに[戦後|せん|ご][計|けい][８|][回|かい][参拝|さん|ぱい]した。
Parsed Index,[靖国神社|やすくにじんじゃ]　[年|ねん]　[戦後|せんご]　[計|けい]　[回|かい]　[参拝|さんぱい]
Errors,empty-furigana
Correction,[昭和|しょう|わ][天皇|てん|のう]が[靖国神社|やす|くに|じん|じゃ]で[７|][５|][年|ねん]までに[戦後|せん|ご][計|けい][８|][回|かい][参拝|さん|ぱい]した。
Checked?,N
,
ID,76010
User,
Sentence,少子化からの脱却には、非婚マザーの増大が必須なのに、日本の世論はなぜかこの議論を避けている。
Index,少子化 から の 脱却 には 非婚 マザー[01]~ の 増大 が 必須 だ{な} のに 日本 の[01]{の} 世論 は 何故か{なぜか} 此の{この} 議論 を 避ける[02]{避けている}
Furigana,[少子化|しょう|し|か]からの[脱却|だっ|きゃく]には、[非|ひ][婚|こん]マザーの[増大|ぞう|だい]が[必須|ひっ|す]なのに、[日本|にっ|ぽん]の[世論|せ|ろん]はなぜかこの[議論|ぎ|ろん]を[避|さ]けている。
Parsed Index,[少子化|しょうしか]　[脱却|だっきゃく]　[非婚|ひこん]　[増大|ぞうだい]　[必須|ひっす]　[日本|にほん]　[世論|よろん]　[議論|ぎろん]　[避ける|さ]
Errors,にほん【日本】；よろん【世論】
Correction,[少子化|しょう|し|か]からの[脱却|だっ|きゃく]には、[非|ひ][婚|こん]マザーの[増大|ぞう|だい]が[必須|ひっ|す]なのに、[日本|にっ|ぽん]の[世論|せ|ろん]はなぜかこの[議論|ぎ|ろん]を[避|さ]けている。
Checked?,N
,
ID,76015
User,
Sentence,少しの間だけでも一緒に戦ってくれるだけで御の字よ。
Index,少し の 間(あいだ)[02] 丈(だけ){だけ} でも 一緒に 戦う{戦って} 呉れる{くれる} 丈(だけ){だけ} で(#2028980) 御の字~ よ[01]
Furigana,[少|しょう]しの[間|ま]だけでも[一緒|いっ|しょ]に[戦|たたか]ってくれるだけで[御|おん]の[字|じ]よ。
Parsed Index,[少し|すこ]　[間|あいだ]　[一緒に|いっしょ]　[戦う|たたか]　[御の字|おんのじ]
Errors,すこ【少し】；あいだ【間】
Correction,[少|しょう]しの[間|ま]だけでも[一緒|いっ|しょ]に[戦|たたか]ってくれるだけで[御|おん]の[字|じ]よ。
Checked?,N
,
ID,76017
User,
Sentence,小泉氏が総理大臣として森氏の後を襲った。
Index,氏(し)[01] が 総理大臣 として 氏(し)[01] の 後(あと) を[01] 襲う[02]{襲った}~
Furigana,[小泉|こ|いずみ][氏|し]が[総理|そう|り][大臣|だい|じん]として[森|もり][氏|し]の[後|のち]を[襲|おそ]った。
Parsed Index,[氏|し]　[総理大臣|そうりだいじん]　[氏|し]　[後|あと]　[襲う|おそ]
Errors,あと【後】
Correction,[小泉|こ|いずみ][氏|し]が[総理|そう|り][大臣|だい|じん]として[森|もり][氏|し]の[後|のち]を[襲|おそ]った。
Checked?,N
,
ID,76029
User,
Sentence,春機が発動して、ソレをナニしたい盛りなのは理解するけど、・・・まあ、そこにお座りなさい。
Index,春機~ が 発動~ 為る(する){して} 其れ[01]{ソレ} を 何(なに)[02]{ナニ} したい 盛り(さかり) だ{な} の は 理解 為る(する){する} けど まあ 其処(そこ){そこ} に 座る[01]{お座り} 為さい{なさい}
Furigana,[春|はる][機|き]が[発動|はつ|どう]して、ソレをナニしたい[盛|さか]りなのは[理解|り|かい]するけど、・・・まあ、そこにお[座|すわ]りなさい。
Parsed Index,[春機|しゅんき]　[発動|はつどう]　[盛り|さか]　[理解|りかい]　[座る|すわ]
Errors,しゅんき【春機】
Correction,[春|はる][機|き]が[発動|はつ|どう]して、ソレをナニしたい[盛|さか]りなのは[理解|り|かい]するけど、・・・まあ、そこにお[座|すわ]りなさい。
Checked?,N
,
ID,76033
User,
Sentence,秀樹ったら、当事は全っ然こっちに慣れなくてね、しょっちゅうふてくされてたのよ。
Index,ったら[02] 当事~ は 全然{全っ然} 此方(こちら){こっち} に 慣れる{慣れなくて} ね(#2029080)[01] しょっちゅう 不貞腐れる{ふてくされてた}~ の よ[01]
Furigana,[秀樹|ひで|き]ったら、[当事|とう|じ]は[全|ぜん]っ[然|しか]こっちに[慣|な]れなくてね、しょっちゅうふてくされてたのよ。
Parsed Index,[当事|とうじ]　[全然|ぜんぜん]　[慣れる|な]
Errors,ぜんぜん【全然】
Correction,[秀樹|ひで|き]ったら、[当事|とう|じ]は[全|ぜん]っ[然|しか]こっちに[慣|な]れなくてね、しょっちゅうふてくされてたのよ。
Checked?,N
,
ID,76065
User,
Sentence,自販機でコーヒーを買おうと１００円入れてボタンを押したら、一気に４本も、どかどかと落ちてきた！
Index,自販機~ で(#2028980) 珈琲{コーヒー} を 買う[01]{買おう} と 円(えん)[01] 入れる[07]{入れて} 釦{ボタン} を[01] 押す[01]{押したら} 一気に[01] 本(ほん)[03] も どかどか[01]{どかどかと}~ 落ちる[01]{落ちて} 来る(くる){きた}
Furigana,[自販機|じ|はん|き]でコーヒーを[買|か]おうと[１|][０|][０|][円|えん][入|い]れてボタンを[押|お]したら、[一気|いっ|き]に[４|][本|ほん]も、どかどかと[落|お]ちてきた！
Parsed Index,[自販機|じはんき]　[買う|か]　[円|えん]　[入れる|い]　[押す|お]　[一気に|いっき]　[本|ほん]　[落ちる|お]
Errors,empty-furigana
Correction,[自販機|じ|はん|き]でコーヒーを[買|か]おうと[１|][０|][０|][円|えん][入|い]れてボタンを[押|お]したら、[一気|いっ|き]に[４|][本|ほん]も、どかどかと[落|お]ちてきた！
Checked?,N
,
ID,76071
User,
Sentence,時を超えて古代の昆虫たちが琥珀の中で生き生きと踊る。
Index,時(とき) を 越える[02]{超えて} 古代 の 昆虫 達{たち} が 琥珀~ の 中(なか) で(#2028980) 生き生き{生き生きと} 踊る
Furigana,[時|どき]を[超|こ]えて[古代|こ|だい]の[昆虫|こん|ちゅう]たちが[琥珀|こ|はく]の[中|なか]で[生|い]き[生|い]きと[踊|おど]る。
Parsed Index,[時|とき]　[越える|こ]　[古代|こだい]　[昆虫|こんちゅう]　[琥珀|こはく]　[中|なか]　[生き生き|いきい]　[踊る|おど]
Errors,とき【時】
Correction,[時|どき]を[超|こ]えて[古代|こ|だい]の[昆虫|こん|ちゅう]たちが[琥珀|こ|はく]の[中|なか]で[生|い]き[生|い]きと[踊|おど]る。
Checked?,N
,
ID,76092
User,
Sentence,私の家からほど近い場所にある何軒かのホテルの名前と料金設定を同封しました。
Index,私(わたし)[01]{私の} 家(うち) から 程近い{ほど近い}~ 場所 に 有る{ある} 何(なん)[04] 軒(けん)[01] か の ホテル の 名前 と 料金 設定 を 同封 為る(する){しました}
Furigana,[私|わたし]の[家|いえ]からほど[近|ちか]い[場所|ば|しょ]にある[何|なん][軒|けん]かのホテルの[名前|な|まえ]と[料金|りょう|きん][設定|せっ|てい]を[同封|どう|ふう]しました。
Parsed Index,[私|わたし]　[家|うち]　[程近い|ほどちか]　[場所|ばしょ]　[何|なん]　[軒|けん]　[名前|なまえ]　[料金|りょうきん]　[設定|せってい]　[同封|どうふう]
Errors,うち【家】
Correction,[私|わたし]の[家|いえ]からほど[近|ちか]い[場所|ば|しょ]にある[何|なん][軒|けん]かのホテルの[名前|な|まえ]と[料金|りょう|きん][設定|せっ|てい]を[同封|どう|ふう]しました。
Checked?,N
,
ID,76094
User,
Sentence,私たちはジャンクション１１で高速道路を出た。
Index,私たち は ジャンクション~ で(#2028980) 高速道路 を 出る[02]{出た}
Furigana,[私|わたし]たちはジャンクション[１|][１|]で[高速|こう|そく][道路|どう|ろ]を[出|で]た。
Parsed Index,[私たち|わたし]　[高速道路|こうそくどうろ]　[出る|で]
Errors,empty-furigana
Correction,[私|わたし]たちはジャンクション[１|][１|]で[高速|こう|そく][道路|どう|ろ]を[出|で]た。
Checked?,N
,
ID,76100
User,
Sentence,子どもを甘やかして育てたことで、ステラは後に自ら災いを招くことになってしまった。
Index,子供{子ども} を[01] 甘やかす{甘やかして} 育てる{育てた} 事(こと){こと} で(#2028980)[02] は 後(あと) に 自ら(みずから) 災いを招く~ 事になる{ことになって} 仕舞う{しまった}
Furigana,[子|こ]どもを[甘|あま]やかして[育|そだ]てたことで、ステラは[後|のち]に[自|みずか]ら[災|わざわ]いを[招|まね]くことになってしまった。
Parsed Index,[子供|こども]　[甘やかす|あま]　[育てる|そだ]　[後|あと]　[自ら|みずか]　[災いを招く|わざわいをまね]
Errors,あと【後】
Correction,[子|こ]どもを[甘|あま]やかして[育|そだ]てたことで、ステラは[後|のち]に[自|みずか]ら[災|わざわ]いを[招|まね]くことになってしまった。
Checked?,N
,
ID,76102
User,
Sentence,子たる者すべからく親の命に従うべし。
Index,子(こ)[01] たる 者(もの) 須らく{すべからく}~ 親(おや)[01] の 命(めい)~ に 従う 可し[01]{べし}
Furigana,[子|こ]たる[者|しゃ]すべからく[親|おや]の[命|いのち]に[従|したが]うべし。
Parsed Index,[子|こ]　[者|もの]　[親|おや]　[命|めい]　[従う|したが]
Errors,もの【者】；めい【命】
Correction,[子|こ]たる[者|しゃ]すべからく[親|おや]の[命|いのち]に[従|したが]うべし。
Checked?,N
,
ID,76106
User,
Sentence,使用許諾契約書の条項に同意されない場合は、未開封のメディアパッケージを速やかにABC社に返送していただければ、商品代金を全額払い戻し致します。
Index,使用 許諾~ 契約書 の 条項 に 同意 為れる{されない} 場合 は 未開封~ の メディア パッケージ を 速やか に 社(しゃ) に 返送 為る(する){して} 頂ける[01]{いただければ} 商品 代金 を 全額 払い戻し 致す{致します}
Furigana,[使用|し|よう][許諾|きょ|だく][契約|けい|やく][書|しょ]の[条項|じょう|こう]に[同意|どう|い]されない[場合|ば|あい]は、[未|み][開封|かい|ふう]のメディアパッケージを[速|すみ]やかに[ABC|][社|しゃ]に[返送|へん|そう]していただければ、[商品|しょう|ひん][代金|だい|きん]を[全額|ぜん|がく][払|はら]い[戻|もど]し[致|いた]します。
Parsed Index,[使用|しよう]　[許諾|きょだく]　[契約書|けいやくしょ]　[条項|じょうこう]　[同意|どうい]　[場合|ばあい]　[未開封|みかいふう]　[速やか|すみ]　[社|しゃ]　[返送|へんそう]　[商品|しょうひん]　[代金|だいきん]　[全額|ぜんがく]　[払い戻し|はらいもど]　[致す|いた]
Errors,empty-furigana
Correction,[使用|し|よう][許諾|きょ|だく][契約|けい|やく][書|しょ]の[条項|じょう|こう]に[同意|どう|い]されない[場合|ば|あい]は、[未|み][開封|かい|ふう]のメディアパッケージを[速|すみ]やかに[ABC|][社|しゃ]に[返送|へん|そう]していただければ、[商品|しょう|ひん][代金|だい|きん]を[全額|ぜん|がく][払|はら]い[戻|もど]し[致|いた]します。
Checked?,N
,
ID,76115
User,
Sentence,山の麓に日が昇るが早いかただ一人山を登り始めた。
Index,山(やま)[01] の 麓~ に 日(ひ)[02] が 登る[02]{昇る} が早いか~ 唯{ただ} 一人 山(やま)[01] を 登る{登り} 始める[03]{始めた}
Furigana,[山|やま]の[麓|ふもと]に[日|ひ]が[昇|のぼ]るが[早|はや]いかただ[一|いち][人山|ひと|やま]を[登|のぼ]り[始|はじ]めた。
Parsed Index,[山|やま]　[麓|ふもと]　[日|ひ]　[登る|のぼ]　[が早いか|がはや]　[一人|ひとり]　[山|やま]　[登る|のぼ]　[始める|はじ]
Errors,ひとり【一人】
Correction,[山|やま]の[麓|ふもと]に[日|ひ]が[昇|のぼ]るが[早|はや]いかただ[一|いち][人山|ひと|やま]を[登|のぼ]り[始|はじ]めた。
Checked?,N
,
ID,76116
User,
Sentence,三村・泰之氏（みむら・やすゆき＝コニチカ株式会社取締役）三日、心不全で死去。４５歳。
Index,氏(し)[01] 株式会社 取締役 三日 心不全~ で(#2028980) 死去 歳(さい)[01]
Furigana,[三村|みつ|むら]・[泰之|やす|ゆき][氏|し]（みむら・やすゆき＝コニチカ[株式会社|かぶ|しき|がい|しゃ][取締役|とりしまりやく]）[三|さん][日|にち]、[心不全|しん|ふ|ぜん]で[死去|し|きょ]。[４|][５|][歳|さい]。
Parsed Index,[氏|し]　[株式会社|かぶしきがいしゃ]　[取締役|とりしまりやく]　[三日|みっか]　[心不全|しんふぜん]　[死去|しきょ]　[歳|さい]
Errors,みっか【三日】；empty-furigana
Correction,[三村|みつ|むら]・[泰之|やす|ゆき][氏|し]（みむら・やすゆき＝コニチカ[株式会社|かぶ|しき|がい|しゃ][取締役|とりしまりやく]）[三|さん][日|にち]、[心不全|しん|ふ|ぜん]で[死去|し|きょ]。[４|][５|][歳|さい]。
Checked?,N
,
ID,76118
User,
Sentence,察が来た、ずらかれ！
Index,察 が 来る(くる){来た} ずらかる{ずらかれ}~
Furigana,[察|]が[来|き]た、ずらかれ！
Parsed Index,[察|さつ]　[来る|く]
Errors,さつ【察】；く【来る】；empty-furigana
Correction,[察|]が[来|き]た、ずらかれ！
Checked?,N
,
ID,76119
User,
Sentence,撮影隊は、まずロケ地を求めてその国中を旅した。
Index,撮影隊~ は 先ず[01]{まず} ロケ地~ を[01] 求める{求めて} 其の[01]{その} 国中 を 旅(たび) 為る(する){した}
Furigana,[撮影|さつ|えい][隊|たい]は、まずロケ[地|ち]を[求|もと]めてその[国|くに][中|ちゅう]を[旅|たび]した。
Parsed Index,[撮影隊|さつえいたい]　[ロケ地|ロケち]　[求める|もと]　[国中|くにじゅう]　[旅|たび]
Errors,くにじゅう【国中】
Correction,[撮影|さつ|えい][隊|たい]は、まずロケ[地|ち]を[求|もと]めてその[国|くに][中|ちゅう]を[旅|たび]した。
Checked?,N
,
ID,76122
User,
Sentence,坂を下りるときに彼女のおんぼろ自転車はキーキー音を立てた。
